pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,1,002403,爱仕达,9.991942405700684,13.65,592205184,4056253847.1,4649716562.400001,14.694936752319336,83718439.0,092500,093403,1.0,4/4,4.0,小家电,,,,,,,,
zt,2,002702,海欣食品,10.048623085021973,6.79,598325984,3114870062.5,3773610400.0,19.385509490966797,68849242.0,092500,093639,2.0,3/3,3.0,食品加工,,,,,,,,
zt,3,000523,红棉股份,10.0,3.96,496869952,7107479493.84,7268455117.44,6.9908037185668945,201191958.0,092500,092500,0.0,1/1,1.0,综合Ⅱ,,,,,,,,
zt,4,600865,百大集团,10.00800609588623,13.74,58836892,5169541941.84,5169541996.8,1.1381452083587646,235053463.0,092501,092501,0.0,4/4,4.0,一般零售,,,,,,,,
zt,5,603938,三孚股份,10.00247573852539,44.43,184284088,17000006401.71,17000006357.28,1.0840235948562622,212107042.0,092502,092502,0.0,1/1,1.0,化学原料,,,,,,,,
zt,6,600108,亚盛集团,10.0,5.28,88953005,10279711838.880001,10279711833.6,0.8653258681297302,555415132.0,092503,092503,0.0,9/5,4.0,种植业,,,,,,,,
zt,7,603999,读者传媒,9.954751014709473,7.29,69140110,4199040000.0,4199040000.0,1.6465694904327393,129885638.0,092503,092503,0.0,2/2,2.0,出版,,,,,,,,
zt,8,603042,华脉科技,9.980557441711426,16.97,112590112,3542772460.24,3542772460.24,3.178022623062134,74463239.0,092503,092503,0.0,2/2,2.0,通信设备,,,,,,,,
zt,9,600880,博瑞传播,10.096153259277344,4.58,67350576,5006078201.5,5007460999.68,1.3453760147094727,100469325.0,092503,092503,0.0,1/1,1.0,教育,,,,,,,,
zt,10,000978,桂林旅游,10.027472496032715,8.01,204578866,3749653719.63,3749721300.0,5.458022594451904,165162915.0,093000,093000,0.0,2/2,2.0,旅游及景,,,,,,,,
zt,11,000759,中百集团,10.0,7.7,454765152,5048936392.5,5051427057.6,9.017088890075684,173749013.0,093006,093048,1.0,2/2,2.0,一般零售,,,,,,,,
zt,12,600737,中粮糖业,9.993943214416504,18.16,1766589040,38841483820.48,38841483747.840004,4.554940223693848,288829352.0,093012,093724,1.0,1/1,1.0,农产品加,,,,,,,,
zt,13,002295,精艺股份,10.031347274780273,10.53,180588436,2636995520.25,2638986480.0,6.909456729888916,91436191.0,093030,093327,1.0,1/1,1.0,工业金属,,,,,,,,
zt,14,002579,中京电子,9.993552207946777,17.06,836608912,9953456664.42,10451273725.439999,8.468289375305176,240187740.0,093036,093036,0.0,2/2,2.0,元件,,,,,,,,
zt,15,601949,中国出版,9.984399795532227,7.05,378918384,13422974780.699999,13422974738.4,2.86175274848938,97957635.0,093042,093042,0.0,3/3,3.0,出版,,,,,,,,
zt,16,603823,百合花,9.993108749389648,63.84,427711168,26580914223.36,26580914734.08,1.618415355682373,169137696.0,093055,093055,0.0,2/2,2.0,化学制品,,,,,,,,
zt,17,600354,敦煌种业,9.968521118164062,10.48,513210736,5531365798.400001,5531365798.400001,9.317177772521973,120265336.0,093103,093339,2.0,8/5,3.0,种植业,,,,,,,,
