pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,1,000978,桂林旅游,9.988649368286133,9.69,771858384,4536097945.469999,4536179700.0,17.269182205200195,70007963.0,092500,093803,1.0,4/4,4.0,旅游及景,,,,,,,,
zt,2,002790,瑞尔特,10.0130033493042,8.46,65718092,2205500850.0,3535199691.84,2.9797356128692627,372712947.0,092500,092500,0.0,3/3,3.0,家居用品,,,,,,,,
zt,3,600318,新力金融,10.068026542663574,8.09,920574928,4147966542.88,4147966542.88,22.459692001342773,44051668.0,092501,143946,6.0,1/1,1.0,多元金融,,,,,,,,
zt,4,600359,新农开发,10.045661926269531,9.64,385379648,3677783584.8,3677783546.2400002,10.484964370727539,43204552.0,092503,132430,1.0,2/2,2.0,种植业,,,,,,,,
zt,5,600488,津药药业,10.074626922607422,5.9,1110881584,6442131412.0,6442131459.200001,17.34731674194336,40274869.0,092503,110954,7.0,1/1,1.0,化学制药,,,,,,,,
zt,6,002377,国创高新,10.158730506896973,3.47,212451270,3027394285.8700004,3179648444.0,7.033382415771484,104476148.0,093000,093000,0.0,2/2,2.0,炼化及贸,,,,,,,,
zt,7,600792,云煤能源,9.959349632263184,5.41,833949008,6004686676.0,6004686676.0,14.170308113098145,33286648.0,093042,105415,1.0,8/4,3.0,焦炭Ⅱ,,,,,,,,
zt,8,600192,长城电工,10.012674331665039,8.68,420774928,3834372640.0,3834372640.0,11.044857025146484,38523576.0,093045,130406,3.0,2/2,2.0,电网设备,,,,,,,,
zt,9,000993,闽东电力,10.026155471801758,12.62,678574304,5779347362.099999,5779347374.719999,12.118818283081055,122261941.0,093351,094742,1.0,2/2,2.0,电力,,,,,,,,
zt,10,002912,中新赛克,9.984560012817383,21.37,243382977,3466702005.32,3648970240.0,7.10488748550415,10231956.0,093421,143724,4.0,1/1,1.0,计算机设,,,,,,,,
zt,11,600667,太极实业,10.022026062011719,19.98,3743778512,41789012716.44,41789012676.48,9.125821113586426,541973484.0,093622,093622,0.0,1/1,1.0,工程咨询,,,,,,,,
zt,12,002201,九鼎新材,10.043667793273926,10.08,589175792,6068396073.6,6568493299.2,9.854963302612305,73920036.0,093836,135106,2.0,1/1,1.0,玻璃玻纤,,,,,,,,
zt,13,603318,水发燃气,9.989372253417969,10.35,1116347664,4751384063.4,5740867785.599999,23.957691192626953,42894353.0,093842,111518,2.0,1/1,1.0,燃气Ⅱ,,,,,,,,
zt,14,002661,克明食品,9.965636253356934,9.6,388581056,2960807049.6,3108924825.6,13.391644477844238,21744969.0,094057,105515,4.0,1/1,1.0,食品加工,,,,,,,,
zt,15,603421,鼎信通讯,9.954751014709473,7.29,326814896,4754468825.19,4754468832.4800005,7.026731967926025,65399464.0,094136,094136,0.0,2/2,2.0,通信设备,,,,,,,,
zt,16,000565,渝三峡Ａ,10.013908386230469,7.91,238039702,3429714460.2000003,3429714491.84,7.465679168701172,48895103.0,094139,094139,0.0,2/2,2.0,化学制品,,,,,,,,
zt,17,603316,诚邦股份,10.006998062133789,15.72,287249280,4154230080.0,4244384405.76,7.110513210296631,28771844.0,094150,094341,2.0,1/1,1.0,半导体,,,,,,,,
zt,18,600876,凯盛新能,10.013908386230469,7.91,65438160,3129788957.33,5107288933.6,2.132641553878784,14763959.0,094624,094700,1.0,1/1,1.0,玻璃玻纤,,,,,,,,
zt,19,601231,环旭电子,10.007880210876465,27.92,1025159552,66699084129.76,66699084185.600006,1.5882574319839478,113219257.0,094806,094806,0.0,1/1,1.0,消费电子,,,,,,,,
zt,20,603105,芯能科技,9.973752975463867,8.38,256112593,4190095322.5000005,4190095330.8800006,6.191126346588135,47569070.0,094819,100137,2.0,1/1,1.0,电力,,,,,,,,
zt,21,001299,美能能源,10.04651165008545,11.83,455520992,3340054730.7400002,3717165626.72,13.929463386535645,9034854.0,094903,144409,5.0,1/1,1.0,燃气Ⅱ,,,,,,,,
zt,22,000722,湖南发展,10.0,14.74,455220144,6841693076.68,9430494930.56,6.8797831535339355,69183678.0,095048,095106,1.0,1/1,1.0,电力,,,,,,,,
zt,23,920268,百迈科,29.985118865966797,34.94,261700744,504817871.84,1893747999.9999998,57.09834289550781,14478961.0,095315,100727,1.0,1/1,1.0,医疗器械,,,,,,,,
zt,24,002543,万和电气,10.027854919433594,7.9,264650634,5223291987.900001,5874440000.0,5.1432785987854,15553599.0,095648,095648,0.0,1/1,1.0,厨卫电器,,,,,,,,
zt,25,600744,华银电力,10.06289291381836,7.0,1336745376,14217869918.0,14217869904.0,9.694941520690918,143580367.0,100947,100947,0.0,1/1,1.0,电力,,,,,,,,
zt,26,002636,金安国纪,10.0,76.45,4791046400,55444335241.35,55655600000.0,8.958306312561035,287750919.0,101351,134433,2.0,1/1,1.0,元件,,,,,,,,
zt,27,002204,大连重工,10.09345817565918,5.89,497354240,11375769488.48,11375769488.48,4.513347625732422,124424989.0,101818,101818,0.0,1/1,1.0,专用设备,,,,,,,,
zt,28,000823,超声电子,10.0,18.7,2769778928,11125231522.9,11125656854.4,25.93146514892578,65195025.0,102854,135036,1.0,4/2,1.0,元件,,,,,,,,
zt,29,603601,再升科技,10.055248260498047,9.96,1965507856,11377716071.160002,11377716120.960001,17.702682495117188,47018371.0,103715,135445,1.0,1/1,1.0,专业工程,,,,,,,,
zt,30,002174,游族网络,10.0,13.64,1298613680,13357093332.880001,13364621494.4,9.972010612487793,23844084.0,130103,144915,2.0,1/1,1.0,游戏Ⅱ,,,,,,,,
zt,31,002531,天顺风能,10.03184700012207,6.91,486529232,12347262019.09,12416431512.960001,4.113603591918945,91847837.0,130303,130303,0.0,1/1,1.0,风电设备,,,,,,,,
zt,32,600712,南宁百货,9.98389720916748,6.83,464736352,3678968373.93,3719996108.8,13.23949146270752,63135837.0,130813,130813,0.0,1/1,1.0,一般零售,,,,,,,,
zt,33,600644,乐山电力,10.0,10.12,763723520,5852606678.16,5852606657.919999,13.559819221496582,64907210.0,131742,131742,0.0,1/1,1.0,电力,,,,,,,,
zt,34,000048,京基智农,10.004741668701172,23.2,624024576,12279823800.0,12300703846.4,5.3850531578063965,22317564.0,142045,143245,2.0,1/1,1.0,养殖业,,,,,,,,
zt,35,000532,华金资本,10.0,12.43,148934013,4270323342.7799997,4284724616.48,3.6304140090942383,30885094.0,144703,144703,0.0,1/1,1.0,多元金融,,,,,,,,
zbgc,1,002040,南 京 港,2.8056113719940186,10.26,938329344,4987134065.7,4987134014.4,17.81424903869629,,092500,,5.0,2/1,,航运港口,10.98,0.0,8.21643352508545,,,,,
zbgc,2,000523,红棉股份,2.2935779094696045,4.46,2540839536,8004888520.84,8186189349.44,30.923402786254883,,092500,,1.0,3/2,,综合Ⅱ,4.8,0.0,11.467889785766602,,,,,
zbgc,3,600844,金煤科技,-0.7792207598686218,3.82,629408400,3142831021.8799996,3883122596.7999997,19.05533790588379,,093002,,1.0,0/0,,化学原料,4.24,0.0,12.207792282104492,,,,,
zbgc,4,000972,中基健康,-2.9748282432556152,4.24,568779760,3270242374.96,3270242396.1600003,16.059701919555664,,093012,,1.0,2/1,,农产品加,4.81,0.0,13.72997760772705,,,,,
zbgc,5,603162,海通发展,0.5832793116569519,15.52,2215234448,6556209420.48,21339714928.64,33.2638053894043,,093037,,1.0,6/3,,航运港口,16.97,0.0,13.869086265563965,,,,,
zbgc,6,000930,中粮科技,1.404056191444397,6.5,2020632256,12065969285.5,12066875600.0,15.943817138671875,,093109,,3.0,3/2,,农产品加,7.05,0.0,11.544461250305176,,,,,
zbgc,7,600403,大有能源,4.010695457458496,7.78,1811511248,18600520487.56,18600520472.0,9.425628662109375,,093302,,5.0,2/1,,煤炭开采,8.23,0.0,7.486630916595459,,,,,
zbgc,8,601949,中国出版,4.0419158935546875,6.95,1447790272,13232577975.300001,13232577933.6,10.691246032714844,,093422,,3.0,5/3,,出版,7.35,0.0,8.982036590576172,,,,,
zbgc,9,601999,出版传媒,2.0775623321533203,7.37,463469424,4060241339.0,4060241368.48,11.199070930480957,,093550,,1.0,0/0,,出版,7.94,0.0,12.742382049560547,,,,,
zbgc,10,000759,中百集团,2.597402572631836,8.69,2074508400,5698085357.25,5700896250.719999,34.86349105834961,,094421,,4.0,4/3,,一般零售,9.32,0.0,8.382526397705078,,,,,
zbgc,11,002735,王子新材,6.112054347991943,12.5,682648960,3563241762.5,4690679400.0,19.0192928314209,,094600,,2.0,0/0,,包装印刷,12.96,0.0,11.460102081298828,,,,,
zbgc,12,002457,青龙管业,4.867987155914307,12.71,802544384,4238617228.0000005,4238617228.0000005,18.704511642456055,,095039,,3.0,0/0,,装修建材,13.33,0.0,11.1386137008667,,,,,
zbgc,13,002295,精艺股份,6.3903279304504395,12.32,758536832,3085259716.0,3087589120.0,24.96028709411621,,095248,,3.0,3/2,,工业金属,12.74,0.0,13.55785846710205,,,,,
zbgc,14,603366,日出东方,5.612244606018066,8.28,894112784,6732038276.28,6732038234.879999,12.996953010559082,,095640,,2.0,0/0,,厨卫电器,8.62,0.0,11.989795684814453,,,,,
zbgc,15,002242,九阳股份,4.117647171020508,8.85,178487078,6741625781.25,6752700520.8,2.6265552043914795,,100057,,1.0,0/0,,小家电,9.35,0.0,11.411764144897461,,,,,
zbgc,16,003029,吉大正元,4.862700462341309,18.33,351991520,3218437086.5399995,3549058760.91,10.745513916015625,,100842,,3.0,0/0,,软件开发,19.23,0.0,11.498855590820312,,,,,
zbgc,17,002552,宝鼎科技,5.955387115478516,50.35,2404300656,18554140601.15,19535061264.8,13.011974334716797,,103003,,1.0,0/0,,元件,52.27,0.0,12.121212005615234,,,,,
zbgc,18,301176,逸豪新材,15.285714149475098,56.49,1098130624,9267388372.41,9550576018.83,12.376604080200195,,103057,,1.0,0/0,,元件,58.8,0.0,22.183673858642578,,,,,
zbgc,19,605006,山东玻纤,5.997551918029785,17.32,1931073184,11320374585.28,11320374723.84,17.057600021362305,,103831,,2.0,0/0,,玻璃玻纤,17.97,0.0,10.28151798248291,,,,,
zbgc,20,000889,中嘉博创,5.5276384353637695,4.2,579596320,3653157694.2000003,3932422704.0,15.797853469848633,,104621,,4.0,0/0,,通信服务,4.38,0.0,12.562814712524414,,,,,
zbgc,21,600812,华北制药,7.916666507720947,5.18,573472720,8887483316.6,8887483306.24,6.571081638336182,,134151,,1.0,0/0,,化学制药,5.28,0.0,11.666666984558105,,,,,
zbgc,22,605177,东亚药业,8.472344398498535,24.71,327029696,2808349889.73,2834383134.94,12.124543190002441,,141407,,2.0,0/0,,化学制药,25.06,0.0,11.23792839050293,,,,,
strong,1,002377,国创高新,10.158730506896973,3.47,212451270,3027394285.8700004,3179648444.0,7.033382415771484,,,,,2/2,,炼化及贸,3.47,0.0,,是,1.1352410316467285,60日新高且近期多次涨停,,
strong,2,002204,大连重工,10.09345817565918,5.89,497354240,11375769488.48,11375769488.48,4.513347625732422,,,,,1/1,,专用设备,5.89,0.0,,是,4.552515506744385,60日新高,,
strong,3,600318,新力金融,10.068026542663574,8.09,920574928,4147966542.88,4147966542.88,22.459692001342773,,,,,1/1,,多元金融,8.09,0.0,,是,2.02986216545105,60日新高,,
strong,4,600359,新农开发,10.045661926269531,9.64,385379648,3677783584.8,3677783546.2400002,10.484964370727539,,,,,2/2,,种植业,9.64,0.0,,是,1.01060950756073,60日新高且近期多次涨停,,
strong,5,000993,闽东电力,10.026155471801758,12.62,678574304,5779347362.099999,5779347374.719999,12.118818283081055,,,,,2/2,,电力,12.62,0.0,,是,2.492522954940796,60日新高且近期多次涨停,,
strong,6,000565,渝三峡Ａ,10.013908386230469,7.91,238039702,3429714460.2000003,3429714491.84,7.465679168701172,,,,,2/2,,化学制品,7.91,0.0,,是,1.8243296146392822,60日新高且近期多次涨停,,
strong,7,002790,瑞尔特,10.0130033493042,8.46,65718092,2205500850.0,3535199691.84,2.9797356128692627,,,,,3/3,,家居用品,8.46,0.0,,是,0.7082846164703369,60日新高且近期多次涨停,,
strong,8,600192,长城电工,10.012674331665039,8.68,420774928,3834372640.0,3834372640.0,11.044857025146484,,,,,2/2,,电网设备,8.68,0.0,,是,3.795865297317505,60日新高且近期多次涨停,,
strong,9,000823,超声电子,10.0,18.7,2769778928,11125231522.9,11125656854.4,25.93146514892578,,,,,4/2,,元件,18.7,0.0,,否,2.0037190914154053,近期多次涨停,,
strong,10,000978,桂林旅游,9.988649368286133,9.69,771858384,4536097945.469999,4536179700.0,17.269182205200195,,,,,4/4,,旅游及景,9.69,0.0,,是,1.5156705379486084,60日新高且近期多次涨停,,
strong,11,600712,南宁百货,9.98389720916748,6.83,464736352,3678968373.93,3719996108.8,13.23949146270752,,,,,1/1,,一般零售,6.83,0.0,,是,2.8705666065216064,60日新高,,
strong,12,603105,芯能科技,9.973752975463867,8.38,256112593,4190095322.5000005,4190095330.8800006,6.191126346588135,,,,,1/1,,电力,8.38,0.0,,是,1.6586774587631226,60日新高,,
strong,13,002661,克明食品,9.965636253356934,9.6,388581056,2960807049.6,3108924825.6,13.391644477844238,,,,,1/1,,食品加工,9.6,0.0,,是,3.7853689193725586,60日新高,,
