pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,1,605398,新炬网络,9.983498573303223,26.66,109420985,4338018664.14,4338018664.14,2.5223724842071533,83906671.0,092501,092501,0.0,2/2,2.0,IT服务Ⅱ,,,,,,,,
zt,2,605580,恒盛能源,9.985315322875977,22.47,81332412,6291600000.0,6291600000.0,1.292714238166809,102941811.0,092501,092501,0.0,2/2,2.0,电力,,,,,,,,
zt,3,003040,楚天龙,10.0,21.12,1040333104,9648677448.960001,9739191644.16,10.79935359954834,542740957.0,093000,093000,0.0,11/7,1.0,通信设备,,,,,,,,
zt,4,603123,翠微股份,10.039369583129883,11.18,354857104,7292445109.82,8929875992.96,4.866092681884766,382641235.0,093002,093002,0.0,4/2,1.0,多元金融,,,,,,,,
zt,5,002827,高争民爆,9.993349075317383,66.15,632718592,18257325581.25,18326592900.0,3.50026798248291,79489147.0,093039,094315,3.0,1/1,1.0,化学制品,,,,,,,,
zt,6,605577,龙版传媒,9.971712112426758,15.55,495051040,6911111119.75,6911111166.400001,7.270991325378418,83333989.0,093109,093551,2.0,5/5,5.0,出版,,,,,,,,
zt,7,002403,爱仕达,10.04878044128418,11.28,134563284,3351981201.12,3842403137.2799997,4.086751461029053,87603300.0,093133,093133,0.0,2/2,2.0,小家电,,,,,,,,
zt,8,601579,会稽山,10.009140968322754,24.07,399438320,11540684254.630001,11540684230.56,3.516770362854004,69676873.0,093449,094034,1.0,1/1,1.0,非白酒,,,,,,,,
zt,9,600108,亚盛集团,10.1010103225708,4.36,944268800,8488549927.56,8488549923.200001,11.68822193145752,157784414.0,093623,093750,1.0,2/2,2.0,种植业,,,,,,,,
zt,10,603390,通达电气,10.0,11.11,148595858,3900431784.48,3906653562.24,3.8840248584747314,64693530.0,093818,093909,1.0,1/1,1.0,汽车零部,,,,,,,,
zt,11,603162,海通发展,9.992486953735352,14.64,1196908208,6184465587.360001,20129731092.48,19.81428337097168,25500757.0,093840,104052,9.0,2/2,2.0,航运港口,,,,,,,,
zt,12,001366,播恩集团,10.038313865661621,14.36,206619808,2307364800.0,2307364800.0,9.386992454528809,70654072.0,094448,094448,0.0,3/2,1.0,饲料,,,,,,,,
zt,13,600059,古越龙山,10.059880256652832,9.19,655276944,8377074775.469999,8377074803.04,7.907764911651611,3980813.0,094710,144322,22.0,1/1,1.0,非白酒,,,,,,,,
zt,14,000798,中水渔业,9.978307723999023,10.14,213634474,3709579189.6800003,3709807420.8,5.901119709014893,68788411.0,094830,094830,0.0,1/1,1.0,渔业,,,,,,,,
