pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,1,000498,山东路桥,9.922179222106934,5.65,314302752,8188814951.35,8771297480.800001,3.839857339859009,59982095.0,092500,093136,1.0,1/1,1.0,基础建设,,,,,,,,
zt,2,000850,华茂股份,10.107526779174805,5.12,70141112,4830076820.4800005,4831564840.96,1.4521738290786743,160092487.0,092500,092500,0.0,2/2,2.0,纺织制造,,,,,,,,
zt,3,001234,泰慕士,10.00621509552002,35.4,80434535,3240569100.0,3844071840.0,2.4821114540100098,360840625.0,092500,092500,0.0,4/4,4.0,服装家纺,,,,,,,,
zt,4,600825,新华传媒,10.056657791137695,7.77,46504942,8118778594.5,8118778641.12,0.5728071331977844,1761208868.0,092502,092502,0.0,4/4,4.0,出版,,,,,,,,
zt,5,601567,三星电气,10.02031135559082,16.25,208136110,22834652750.0,22834652880.0,0.9114923477172852,234273390.0,092502,092502,0.0,1/1,1.0,电网设备,,,,,,,,
zt,6,603949,雪龙集团,10.026041030883789,16.9,75458139,3552469130.6,3561450331.3999996,2.1241445541381836,78925298.0,093001,093001,0.0,2/2,2.0,汽车零部,,,,,,,,
zt,7,002819,东方中科,9.983498573303223,26.66,493825168,6297051636.76,7946468992.64,7.882258415222168,97599594.0,093006,094145,2.0,2/2,2.0,通用设备,,,,,,,,
zt,8,601811,新华文轩,10.0,20.35,252607613,16115244365.000002,25108664512.800003,1.5690144300460815,135765309.0,093006,093006,0.0,5/5,5.0,出版,,,,,,,,
zt,9,002321,华英农业,10.194174766540527,2.27,255370814,4824317520.43,4841660445.28,5.343380928039551,40973727.0,093021,093021,0.0,6/3,1.0,养殖业,,,,,,,,
zt,10,002238,天威视讯,10.05221939086914,8.43,722575328,6765573718.8,6765573786.24,10.82310962677002,12686711.0,093036,131036,3.0,3/3,3.0,电视广播,,,,,,,,
zt,11,002614,奥佳华,10.039629936218262,8.33,463388112,3675823340.63,5195747536.0,12.991484642028809,103658628.0,093057,093130,1.0,4/4,4.0,其他家电,,,,,,,,
zt,12,002413,雷科防务,10.061349868774414,8.97,1977372528,11620011558.09,11834486258.400002,17.21269989013672,106051987.0,093157,130957,2.0,1/1,1.0,军工电子,,,,,,,,
zt,13,603500,祥和实业,10.031679153442383,10.42,143607982,3467601423.32,3467601444.16,4.191540718078613,78088042.0,093203,093230,1.0,1/1,1.0,轨交设备,,,,,,,,
zt,14,000710,贝瑞基因,9.990009307861328,11.01,306196896,3694156211.58,3892271406.72,8.45534610748291,43684377.0,093227,093227,0.0,1/1,1.0,医疗服务,,,,,,,,
zt,15,002119,康强电子,9.992570877075195,29.61,3358508144,11112159240.0,11112159240.0,30.855295181274414,143093937.0,093315,102727,1.0,2/2,2.0,半导体,,,,,,,,
zt,16,000790,华神科技,10.117647171020508,4.68,154808991,2913968018.52,2919006604.7999997,5.412672996520996,86277204.0,093339,093339,0.0,1/1,1.0,中药Ⅱ,,,,,,,,
zt,17,603396,金辰股份,10.0,35.64,383309984,4937119315.92,4937119315.92,7.966536998748779,72841138.0,093423,093511,1.0,2/2,2.0,光伏设备,,,,,,,,
zt,18,603230,内蒙新华,10.005955696105957,18.47,1311807280,6529569810.0,6529569957.759999,20.419357299804688,16643317.0,093435,141117,6.0,7/6,1.0,出版,,,,,,,,
zt,19,002395,双象股份,10.023492813110352,14.05,232050739,3768336450.0,3768336450.0,6.235474109649658,31754545.0,093515,094318,1.0,1/1,1.0,塑料,,,,,,,,
zt,20,002909,集泰股份,9.94694995880127,8.29,611961232,3153743005.0699997,3233099999.9999995,19.85907554626465,89284129.0,093539,101921,2.0,2/2,2.0,化学制品,,,,,,,,
zt,21,002622,皓宸医疗,10.12145709991455,2.72,139841303,2284732680.0,2284800000.0,6.284623622894287,35267835.0,093642,093642,0.0,4/2,1.0,医疗服务,,,,,,,,
zt,22,000678,襄阳轴承,10.0,9.68,256643527,4449042194.96,4449042146.559999,5.8038225173950195,38513215.0,093700,093700,0.0,1/1,1.0,汽车零部,,,,,,,,
zt,23,002029,七 匹 狼,9.97624683380127,9.26,565685536,6161659180.34,6528517943.36,9.348695755004883,25589084.0,093730,105800,4.0,1/1,1.0,服装家纺,,,,,,,,
zt,24,603278,大业股份,9.988776206970215,9.8,155895113,3349242041.6000004,3349242041.6000004,4.70871639251709,46766776.0,093754,093821,1.0,1/1,1.0,通用设备,,,,,,,,
zt,25,688682,霍莱沃,19.987348556518555,37.94,222120487,3863767676.2999997,3863767676.2999997,5.868490695953369,11694777.0,093937,095340,2.0,1/1,1.0,军工电子,,,,,,,,
zt,26,600792,云煤能源,10.038609504699707,5.7,1020598464,6326564520.0,6326564520.0,16.416526794433594,59100450.0,093954,101145,1.0,1/1,1.0,焦炭Ⅱ,,,,,,,,
