pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,1,002470,金正大,9.881422996520996,2.78,296155888,9134372954.26,9135157128.32,3.242213726043701,175404669.0,092500,092500,0.0,7/4,3.0,农化制品,,,,,,,,
zt,2,000523,红棉股份,10.1010103225708,4.36,108357676,7825406715.440001,8002642503.040001,1.3846906423568726,345851863.0,092500,092500,0.0,2/2,2.0,综合Ⅱ,,,,,,,,
zt,3,002790,瑞尔特,10.01430606842041,7.69,170843793,2004763775.0,3213438017.76,8.521891593933105,152075455.0,092500,092500,0.0,2/2,2.0,家居用品,,,,,,,,
zt,4,002295,精艺股份,9.97150993347168,11.58,84449026,2899943791.5,2902133280.0,2.9120917320251465,104291078.0,092500,092500,0.0,2/2,2.0,工业金属,,,,,,,,
zt,5,000912,泸天化,9.936574935913086,5.2,767886016,8153600000.0,8153600000.0,9.434304237365723,9328477.0,092500,101139,4.0,2/2,2.0,农化制品,,,,,,,,
zt,6,002162,悦心健康,10.0,4.51,491451008,4141630510.71,4147851329.6,12.000399589538574,5309483.0,092500,140957,8.0,1/1,1.0,家居用品,,,,,,,,
zt,7,603042,华脉科技,10.017678260803223,18.67,85302857,3897676006.6400003,3897676006.6400003,2.1885569095611572,154024512.0,092502,092502,0.0,3/3,3.0,通信设备,,,,,,,,
zt,8,000980,众泰汽车,9.782608985900879,2.02,347256832,10185821394.78,10185946378.24,3.442103147506714,115358279.0,093033,093051,1.0,2/2,2.0,汽车零部,,,,,,,,
zt,9,603421,鼎信通讯,9.950248718261719,6.63,176790298,4324023087.93,4324023094.559999,4.136899948120117,88940787.0,093033,093557,1.0,1/1,1.0,通信设备,,,,,,,,
zt,10,002077,大港股份,10.00800609588623,13.74,1129163504,7973988568.62,7973988554.88,14.319376945495605,53601100.0,093206,132306,10.0,1/1,1.0,半导体,,,,,,,,
zt,11,000930,中粮科技,9.948541641235352,6.41,556141696,11898902018.47,11899795784.0,4.755376815795898,137798526.0,093212,093212,0.0,2/2,2.0,农产品加,,,,,,,,
zt,12,600865,百大集团,9.970888137817383,15.11,1038728608,5684991174.76,5684991235.2,18.789051055908203,59781143.0,093221,094720,2.0,5/5,5.0,一般零售,,,,,,,,
zt,13,600359,新农开发,10.050251007080078,8.76,335687760,3342052303.2,3342052268.16,10.234501838684082,59850194.0,093321,093712,2.0,1/1,1.0,种植业,,,,,,,,
zt,14,000759,中百集团,10.0,8.47,1541911504,5553830031.75,5556569763.360001,28.37491226196289,167944921.0,093330,095918,1.0,3/3,3.0,一般零售,,,,,,,,
zt,15,605077,华康股份,9.976058006286621,13.78,457738080,4126140962.8399997,4171258033.2799997,11.35167407989502,53113204.0,093402,095308,4.0,2/2,2.0,化学制品,,,,,,,,
zt,16,000972,中基健康,10.075567245483398,4.37,202316898,3370509240.23,3370509262.08,6.05305814743042,61202287.0,093415,093636,1.0,1/1,1.0,农产品加,,,,,,,,
zt,17,605198,安德利,10.0,77.0,302336880,20831272000.0,25247376000.0,1.4607298374176025,68591600.0,093502,101453,1.0,1/1,1.0,农产品加,,,,,,,,
zt,18,603650,彤程新材,10.001687049865723,65.22,2156858320,40083356835.36,40180061399.04,5.450028896331787,68565786.0,094129,135847,3.0,1/1,1.0,橡胶,,,,,,,,
zt,19,600255,鑫科材料,9.887005805969238,3.89,595074368,7025911654.95,7025911674.400001,8.662296295166016,67248375.0,094655,095952,1.0,1/1,1.0,金属新材,,,,,,,,
zt,20,002349,精华制药,9.97624683380127,9.26,1083827408,7539315208.08,7696248095.04,14.97119426727295,78077440.0,095027,095027,0.0,2/2,2.0,中药Ⅱ,,,,,,,,
zt,21,601579,会稽山,10.0,25.3,819278144,12130424247.7,12130424222.4,6.927977085113525,41153637.0,095110,133807,4.0,4/2,1.0,非白酒,,,,,,,,
zt,22,600403,大有能源,10.0,7.48,1083284272,17883276766.960003,17883276752.0,6.253478527069092,96365602.0,095705,104520,1.0,1/1,1.0,煤炭开采,,,,,,,,
zt,23,603162,海通发展,9.978616714477539,15.43,977358272,6518190164.82,21215966581.76,15.748826026916504,128560692.0,095818,095818,0.0,5/3,1.0,航运港口,,,,,,,,
zt,24,002498,汉缆股份,9.937888145446777,7.08,1030267072,23553715680.0,23553715680.0,4.447809219360352,70674910.0,095933,100018,1.0,1/1,1.0,电网设备,,,,,,,,
zt,25,603308,应流股份,10.002376556396484,46.3,1429703264,33726490542.3,33726490495.999996,4.334065914154053,75355796.0,100145,100259,1.0,1/1,1.0,通用设备,,,,,,,,
zt,26,603186,华正新材,10.00103759765625,212.06,4658624512,33248997247.08,33248997247.08,14.414056777954102,101900131.0,100323,135838,2.0,3/2,1.0,元件,,,,,,,,
zt,27,600778,友好集团,9.933774948120117,6.64,285223952,2066466816.48,2068302630.3999999,14.126343727111816,4695808.0,100508,100508,0.0,1/1,1.0,一般零售,,,,,,,,
zt,28,000019,深粮控股,10.0130033493042,8.46,581275008,3521127353.2200003,9750448198.080002,17.006591796875,61400142.0,100533,143736,3.0,1/1,1.0,农产品加,,,,,,,,
zt,29,600540,新赛股份,10.076335906982422,7.21,1291393680,4191727881.6,4191727881.6,32.07535171508789,52509514.0,100621,131818,1.0,10/6,1.0,种植业,,,,,,,,
zt,30,002046,国机精工,9.992597579956055,59.44,1252215680,31506520437.28,31871184005.12,4.050900936126709,52502757.0,100809,110230,2.0,1/1,1.0,通用设备,,,,,,,,
zt,31,002040,南 京 港,10.033076286315918,9.98,344393200,4851032941.1,4851032891.2,7.276309967041016,37816385.0,101151,102654,2.0,1/1,1.0,航运港口,,,,,,,,
zt,32,601890,亚星锚链,10.043667793273926,10.08,1335611104,9670752000.0,9670752000.0,14.058345794677734,20813627.0,101526,145347,3.0,1/1,1.0,航海装备,,,,,,,,
zt,33,000798,中水渔业,9.982638359069824,12.67,1150095136,4635144806.04,4635429982.4,25.82280158996582,12876521.0,102430,145000,13.0,4/3,1.0,渔业,,,,,,,,
zt,34,600192,长城电工,10.041841506958008,7.89,237057143,3485391720.0,3485391720.0,6.987832069396973,16223449.0,103239,113000,1.0,1/1,1.0,电网设备,,,,,,,,
zt,35,002377,国创高新,10.139860153198242,3.15,528317056,2748210951.15,2886424380.0,19.698863983154297,7152311.0,103418,144915,6.0,1/1,1.0,炼化及贸,,,,,,,,
zt,36,000565,渝三峡Ａ,9.938838005065918,7.19,270737856,3117528061.8,3117528090.56,8.899659156799316,12534327.0,104251,132403,1.0,1/1,1.0,化学制品,,,,,,,,
zt,37,600698,湖南天雁,9.973752975463867,8.38,822155280,6959185589.580001,8955184160.640001,12.16845989227295,74706903.0,104606,104606,0.0,4/2,1.0,汽车零部,,,,,,,,
zt,38,600792,云煤能源,10.067113876342773,4.92,539145008,5460824112.0,5460824112.0,10.390586853027344,62596668.0,105026,105026,0.0,2/2,2.0,焦炭Ⅱ,,,,,,,,
zt,39,000993,闽东电力,9.971237182617188,11.47,327480752,5252703188.85,5252703200.320001,6.3549981117248535,23289020.0,105439,105439,0.0,1/1,1.0,电力,,,,,,,,
zt,40,601872,招商轮船,10.010482788085938,20.99,3892801792,169484563156.97998,169484563031.03998,2.3573853969573975,82100600.0,105520,145223,8.0,1/1,1.0,航运港口,,,,,,,,
zt,41,600121,郑州煤电,10.038609504699707,5.7,1165089408,6944948616.6,6944948582.400001,17.640233993530273,49156116.0,105546,105546,0.0,1/1,1.0,煤炭开采,,,,,,,,
zt,42,605162,新中港,9.990205764770508,11.23,697972960,4973164072.53,4973163993.92,14.619662284851074,4999596.0,110432,145417,5.0,1/1,1.0,电力,,,,,,,,
zt,43,603328,依顿电子,10.0,12.1,502327008,12081155593.1,12081155556.8,4.309056282043457,45897405.0,130551,130551,0.0,1/1,1.0,元件,,,,,,,,
zt,44,000978,桂林旅游,9.987516403198242,8.81,1009111008,4124150970.03,4124225300.0,26.043439865112305,35255417.0,130624,130624,0.0,3/3,3.0,旅游及景,,,,,,,,
zt,45,002068,黑猫股份,10.0,10.01,1192876352,7357408268.21,7360805452.0,16.936256408691406,57002585.0,131042,131042,0.0,2/2,2.0,橡胶,,,,,,,,
zt,46,603900,莱绅通灵,10.044313430786133,7.45,274873568,2553292608.0,2554633608.0,11.366243362426758,23647045.0,135213,135213,0.0,1/1,1.0,饰品,,,,,,,,
zt,47,002155,湖南黄金,10.015467643737793,28.45,4053062624,44453094188.65,44457429826.4,9.474299430847168,9911183.0,135354,150000,27.0,1/1,1.0,贵金属,,,,,,,,
zt,48,600869,远东股份,10.01765251159668,24.93,7371147008,55328463957.78,55328464107.36,14.088030815124512,155198199.0,142721,142721,0.0,1/1,1.0,电网设备,,,,,,,,
zbgc,1,603214,爱婴室,4.996431350708008,14.71,319746976,2037923929.5600002,2037923929.5600002,15.280597686767578,,092501,,2.0,0/0,,专业连锁,15.41,0.0,6.2812275886535645,,,,,
zbgc,2,002172,澳洋健康,-4.125736713409424,4.88,1463483664,3733886762.4,3736773955.84,36.67227554321289,,093000,,1.0,3/2,,医疗服务,5.6,0.0,15.324165344238281,,,,,
zbgc,3,000988,华工科技,8.216452598571777,108.79,11116401920,109332389625.03,109388639168.16,10.072854042053223,,093003,,4.0,0/0,,自动化设,110.58,0.0,2.4669251441955566,,,,,
zbgc,4,000020,深华发Ａ,8.759123802185059,14.9,176812509,2699364325.9,4219102356.8,6.5584821701049805,,093100,,1.0,2/1,,光学光电,15.07,0.0,5.474452495574951,,,,,
zbgc,5,600108,亚盛集团,8.143939018249512,5.71,4525026560,11116885340.91,11116885335.2,40.55028533935547,,093146,,3.0,10/5,,种植业,5.81,0.0,4.9242424964904785,,,,,
zbgc,6,600691,潞化科技,5.952381134033203,3.56,983032208,8457085989.12,8458495749.12,11.653128623962402,,093153,,1.0,2/1,,农化制品,3.7,0.0,8.333333969116211,,,,,
zbgc,7,002910,庄园牧场,1.574074149131775,10.97,306604416,1876415483.25,2145066636.5900002,16.122404098510742,,093312,,1.0,0/0,,饮料乳品,11.88,0.0,10.925926208496094,,,,,
zbgc,8,603330,天洋新材,1.0794897079467773,10.3,1251041024,4189146269.0000005,4456538574.400001,28.488788604736328,,093331,,1.0,0/0,,塑料,11.21,0.0,9.911678314208984,,,,,
zbgc,9,000586,汇源通信,6.661839008331299,14.73,351107152,2816228700.0,2849371200.0,12.474711418151855,,093657,,1.0,0/0,,通信设备,15.19,0.0,9.703113555908203,,,,,
zbgc,10,600776,东方通信,5.251313209533691,14.03,1022166464,13412680897.92,17621680897.92,7.52064847946167,,093743,,1.0,0/0,,通信设备,14.66,0.0,10.202550888061523,,,,,
zbgc,11,603938,三孚股份,6.031960487365723,47.11,2661988528,18025440053.67,18025440006.56,14.547431945800781,,093757,,2.0,2/1,,化学原料,48.87,0.0,5.1316680908203125,,,,,
zbgc,12,600234,科新发展,6.870938301086426,23.02,234183718,6043232798.46,6043232798.46,3.826475143432617,,093810,,5.0,0/0,,装修装饰,23.69,0.0,9.099349975585938,,,,,
zbgc,13,603663,三祥新材,7.210432052612305,41.93,1807469024,24871489249.11,24888395467.04,7.218420028686523,,093840,,5.0,0/0,,化学原料,43.02,0.0,9.460495948791504,,,,,
