pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,1,003005,竞业达,10.011000633239746,20.0,87842620,2683893500.0,4627773820.0,3.2729547023773193,180729380.0,092500,092500,0.0,4/4,4.0,IT服务Ⅱ,,,,,,,,
zt,2,601086,国芳集团,10.009910583496094,11.1,64402200,7392600000.0,7392600000.0,0.8711711764335632,306061410.0,092500,092500,0.0,4/4,4.0,一般零售,,,,,,,,
zt,3,002909,集泰股份,9.969788551330566,7.28,192248850,2769511348.2400002,2839200000.0,6.941616058349609,74416742.0,092500,092500,0.0,3/3,3.0,化学制品,,,,,,,,
zt,4,000892,欢瑞世纪,9.936574935913086,5.2,113256255,3696153780.8,5101098496.0,3.0641651153564453,394979265.0,092500,092500,0.0,3/3,3.0,影视院线,,,,,,,,
zt,5,000635,英 力 特,9.972298622131348,7.94,81932066,2912549339.04,3129420911.04,2.81307053565979,93295000.0,092500,092500,0.0,2/2,2.0,化学原料,,,,,,,,
zt,6,002274,华昌化工,10.046367645263672,7.12,657312768,6677485805.6,6780836236.8,9.904375076293945,82065860.0,092500,095509,2.0,1/1,1.0,化学原料,,,,,,,,
zt,7,600828,茂业商业,10.068650245666504,4.81,218277726,8327842470.61,8330836036.639999,2.65641188621521,63942216.0,092501,094543,1.0,2/2,2.0,一般零售,,,,,,,,
zt,8,600892,大晟文化,10.082304000854492,5.35,60004530,2992359517.6,2993133427.2,2.005258083343506,133568100.0,092503,092503,0.0,3/3,3.0,游戏Ⅱ,,,,,,,,
zt,9,002632,道明光学,10.022271156311035,9.88,358957504,5676193488.68,6171038989.440001,6.372147560119629,59452900.0,093015,093048,1.0,1/1,1.0,塑料,,,,,,,,
zt,10,603207,小方制药,10.0,27.94,365592000,1525606311.24,4520232722.28,24.16107749938965,46511718.0,093044,095141,1.0,2/2,2.0,化学制药,,,,,,,,
zt,11,600830,香溢融通,9.967496871948242,10.15,381073840,4611375882.05,4611375932.8,8.365405082702637,53512992.0,093133,093736,1.0,2/2,2.0,多元金融,,,,,,,,
zt,12,000852,石化机械,9.981851577758789,6.06,348293120,5758568770.379999,5791967072.639999,6.122979164123535,19479003.0,093221,110315,1.0,1/1,1.0,专用设备,,,,,,,,
zt,13,002265,建设工业,10.005130767822266,21.44,377639472,22148386326.08,22148386176.0,1.7290620803833008,81598496.0,093242,093257,1.0,1/1,1.0,汽车零部,,,,,,,,
zt,14,601566,九牧王,9.978768348693848,10.36,492159520,5953240874.0,5953240894.719999,8.50383186340332,46319497.0,093408,131217,2.0,2/2,2.0,服装家纺,,,,,,,,
zt,15,002999,天禾股份,10.060060501098633,7.33,387163824,2526732780.81,2547849360.0,15.442293167114258,23925120.0,093436,103639,2.0,1/1,1.0,农化制品,,,,,,,,
zt,16,600967,内蒙一机,10.008203506469727,13.41,845514048,22821066484.47,22821066551.52,3.8202970027923584,275709036.0,093445,093445,0.0,2/2,2.0,地面兵装,,,,,,,,
zt,17,601606,长城军工,10.00300407409668,36.62,2140114928,26521244008.0,26521244008.0,8.200071334838867,240045125.0,093557,094636,1.0,1/1,1.0,地面兵装,,,,,,,,
zt,18,603978,深圳新星,10.024331092834473,22.61,415413232,4772842100.39,4772842100.39,8.871553421020508,101815814.0,093744,100914,1.0,3/2,1.0,金属新材,,,,,,,,
zt,19,605577,龙版传媒,10.017123222351074,12.85,325715264,5711111118.25,5711111156.8,5.99834680557251,74112375.0,093805,093805,0.0,3/3,3.0,出版,,,,,,,,
zt,20,002886,沃特股份,9.985734939575195,30.84,1157777808,6447970577.76,8117197944.6,18.77956199645996,191335585.0,093830,093830,0.0,9/5,1.0,塑料,,,,,,,,
zt,21,600869,远东股份,9.98307991027832,19.5,3431846864,43277378547.0,43277378664.0,8.121063232421875,429871455.0,093913,093943,1.0,1/1,1.0,电网设备,,,,,,,,
zt,22,605006,山东玻纤,9.993108749389648,15.96,962478368,10431476811.84,10431476939.52,9.437015533447266,75733647.0,094230,100106,2.0,4/2,1.0,玻璃玻纤,,,,,,,,
zt,23,600903,贵州燃气,9.953344345092773,7.07,515139824,8229375717.5,8229375703.360001,6.464149475097656,79676072.0,094412,094412,0.0,1/1,1.0,燃气Ⅱ,,,,,,,,
zt,24,002201,九鼎新材,10.023866653442383,9.22,386601792,5550655932.400001,6008086132.8,7.07232666015625,49787243.0,094609,100648,3.0,1/1,1.0,玻璃玻纤,,,,,,,,
zt,25,002300,太阳电缆,9.942362785339355,7.63,423822608,5511086510.3,5511406100.48,7.861563682556152,117613382.0,094627,094854,2.0,1/1,1.0,电网设备,,,,,,,,
zt,26,002893,京能热力,10.049261093139648,11.17,491117760,2265037163.06,2944858800.0,22.090368270874023,34536455.0,094839,104039,3.0,1/1,1.0,电力,,,,,,,,
zt,27,002059,云南旅游,10.06289291381836,5.25,368884416,5199564541.5,5315282784.0,7.171453475952148,42107625.0,095027,143251,1.0,1/1,1.0,旅游及景,,,,,,,,
zt,28,002639,雪人集团,10.033166885375977,13.27,858562000,8759594093.119999,10342975376.48,10.145293235778809,136738061.0,095351,095351,0.0,1/1,1.0,通用设备,,,,,,,,
zt,29,002536,飞龙股份,10.001893997192383,58.07,3259697792,31666887388.83,33377816516.16,10.60001277923584,296064088.0,095624,102612,2.0,1/1,1.0,汽车零部,,,,,,,,
zt,30,920212,智新电子,29.95391845703125,14.1,133003701,727591908.3,1496010000.0,19.49669075012207,47990971.0,095851,095851,0.0,1/1,1.0,消费电子,,,,,,,,
zt,31,603778,国晟科技,10.030706405639648,10.75,837168608,6910714276.5,7095452876.0,12.554683685302734,45099475.0,100939,101242,1.0,4/2,1.0,光伏设备,,,,,,,,
zt,32,603216,梦天家居,10.0,24.09,259540018,5364602100.0,5364602100.0,5.073330402374268,31345908.0,101040,101114,1.0,3/2,1.0,家居用品,,,,,,,,
