pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,53,002011,盾安环境,10.046082496643066,11.94,976147552,12674495093.88,12829259487.359999,7.8355841636657715,33246368.0,101848,112927,6.0,1/1,1.0,家电零部,,,,,,,,
zt,54,002515,金字火腿,9.97304630279541,8.16,1385520768,8991111699.84,9878611545.6,15.767118453979492,42428727.0,102624,141754,5.0,1/1,1.0,食品加工,,,,,,,,
zt,55,603286,日盈电子,10.011613845825195,47.36,307505984,5535636706.559999,5588180258.559999,5.736274719238281,50978304.0,103149,103149,0.0,1/1,1.0,汽车零部,,,,,,,,
zt,56,603628,清源股份,10.040567398071289,10.85,193102668,2953084352.0499997,2958134452.0,6.682899475097656,18847524.0,103219,104640,1.0,1/1,1.0,光伏设备,,,,,,,,
zt,57,603042,华脉科技,9.978616714477539,15.43,166435009,3221271600.56,3221271600.56,5.341314792633057,43047971.0,103337,103337,0.0,1/1,1.0,通信设备,,,,,,,,
zt,58,001267,汇绿生态,10.00284194946289,38.71,1544601456,23557224360.18,30387221173.12,6.7009758949279785,71307691.0,103633,112451,1.0,1/1,1.0,通信设备,,,,,,,,
zt,59,920821,则成电子,29.97245216369629,23.59,329178048,1718612224.98,3263957197.41,20.520875930786133,10179438.0,103715,132336,2.0,1/1,1.0,元件,,,,,,,,
zt,60,300112,万讯自控,20.02275276184082,10.55,388699664,2612821376.7000003,3144126360.8,15.799373626708984,85990940.0,104030,104030,0.0,1/1,1.0,通用设备,,,,,,,,
zt,61,603679,华体科技,9.995372772216797,23.77,297958912,4223601378.09,4223601378.09,7.189168930053711,14024300.0,104206,150000,7.0,1/1,1.0,光学光电,,,,,,,,
zt,62,001229,魅视科技,10.014143943786621,38.89,181330785,2868184401.34,5578074369.0,6.537440299987793,77972077.0,104324,104324,0.0,1/1,1.0,计算机设,,,,,,,,
zt,63,605168,三人行,9.995809555053711,52.49,491569952,11065783595.140001,11065783595.140001,4.581240177154541,60116797.0,105237,111352,1.0,1/1,1.0,广告营销,,,,,,,,
zt,64,002470,金正大,10.047846794128418,2.3,790310928,7557215034.099999,7557863811.2,10.754615783691406,35103970.0,105403,111654,1.0,1/1,1.0,农化制品,,,,,,,,
zt,65,600540,新赛股份,9.983633041381836,6.72,1194789392,3906853171.2,3906853171.2,31.838756561279297,18945931.0,105411,134920,13.0,8/5,1.0,种植业,,,,,,,,
zt,66,600785,新华百货,10.0,12.54,905511072,3961182751.68,3961182751.68,23.642011642456055,30930662.0,105512,130630,6.0,1/1,1.0,一般零售,,,,,,,,
zt,67,002172,澳洋健康,9.97624683380127,4.63,544855968,3542601579.9,3545340863.84,16.043054580688477,34126341.0,110315,110315,0.0,1/1,1.0,医疗服务,,,,,,,,
zt,68,002902,铭普光磁,9.995952606201172,27.18,458622496,5068277594.28,6387546305.16,9.33519172668457,95828607.0,110857,110857,0.0,1/1,1.0,通信设备,,,,,,,,
zt,69,002972,科安达,10.031596183776855,13.93,196453371,1929146755.2,3426902584.0,10.546323776245117,36460382.0,111721,132330,4.0,1/1,1.0,轨交设备,,,,,,,,
zt,70,605488,福莱新材,9.99265193939209,29.94,344653904,8910911631.66,8981658444.48,3.97926664352417,32142895.0,111750,112638,1.0,1/1,1.0,塑料,,,,,,,,
zt,71,603608,天创时尚,10.023866653442383,23.05,485555344,9796934216.2,9796934124.0,5.118377685546875,49631006.0,111915,112258,1.0,1/1,1.0,服装家纺,,,,,,,,
zt,72,002975,博杰股份,9.996843338012695,104.53,1680311664,14452643829.07,21755905834.08,11.897062301635742,52283815.0,112015,112254,1.0,1/1,1.0,自动化设,,,,,,,,
zt,73,603936,博敏电子,10.012516021728516,17.58,875514368,11082396910.32,11345217839.999998,8.113296508789062,21275140.0,112250,135859,1.0,1/1,1.0,元件,,,,,,,,
zt,74,002957,科瑞技术,10.0,40.92,805040608,17139855014.04,17185682426.88,4.825397968292236,45482293.0,112906,112906,0.0,1/1,1.0,自动化设,,,,,,,,
zt,75,002484,江海股份,9.99644947052002,61.95,3662851552,50828117429.25,52689957835.200005,7.391320705413818,70592025.0,130009,140351,3.0,1/1,1.0,元件,,,,,,,,
zt,76,002815,崇达技术,10.034364700317383,16.01,1334323632,12441980004.390001,19758762761.280003,10.98912525177002,2431919.0,130415,145109,2.0,1/1,1.0,元件,,,,,,,,
zt,77,603192,汇得科技,10.005266189575195,20.89,90171163,3447132662.59,3490937321.39,2.7034807205200195,27843215.0,130752,130752,0.0,1/1,1.0,化学制品,,,,,,,,
zt,78,600770,综艺股份,10.039369583129883,5.59,225266753,7267000000.0,7267000000.0,3.2315609455108643,124875306.0,130824,130824,0.0,1/1,1.0,综合Ⅱ,,,,,,,,
zt,79,002281,光迅科技,10.0,184.47,7691316736,144998908351.44,152713274039.04,5.445681095123291,246175215.0,131839,141027,1.0,1/1,1.0,通信设备,,,,,,,,
zt,80,002138,顺络电子,10.00224781036377,48.94,2008762624,37504913924.72,39461220146.88,5.484105587005615,70091868.0,131845,140003,9.0,1/1,1.0,元件,,,,,,,,
zt,81,603668,天马科技,9.974852561950684,13.12,375507856,6636053123.839999,6636053176.32,5.844250679016113,1456451.0,132515,150000,21.0,1/1,1.0,饲料,,,,,,,,
zt,82,600345,长江通信,10.00214672088623,51.25,761110336,10842413971.25,16892621560.0,7.264745712280273,24584625.0,132519,132625,1.0,1/1,1.0,通信设备,,,,,,,,
zt,83,002988,豪美新材,10.019120216369629,28.77,431417376,7186875349.92,7186875349.92,6.211535930633545,3665298.0,132945,142039,3.0,1/1,1.0,工业金属,,,,,,,,
zt,84,301516,中远通,20.0,19.98,539352640,1402105271.22,5608421164.8,42.203147888183594,37896006.0,133103,133103,0.0,1/1,1.0,其他电源,,,,,,,,
zt,85,002463,沪电股份,10.0,122.65,9613926400,235837765420.40002,236023187690.40002,4.165695667266846,179040790.0,133157,142530,7.0,1/1,1.0,元件,,,,,,,,
zt,86,002290,禾盛新材,10.00646686553955,68.05,802481824,16830589964.9,16884044056.5,4.901206970214844,29649385.0,133348,143830,2.0,1/1,1.0,家电零部,,,,,,,,
zt,87,600857,宁波中百,10.009624481201172,22.86,410465760,5127953348.34,5127953348.34,8.3148193359375,28526422.0,133453,133623,1.0,1/1,1.0,一般零售,,,,,,,,
zt,88,688813,泰金新能,19.998044967651367,122.77,1010064928,3692550343.52,19643200000.0,28.903514862060547,26948015.0,134217,142141,10.0,1/1,1.0,专用设备,,,,,,,,
zt,89,603999,读者传媒,9.950248718261719,6.63,144016950,3818880000.0,3818880000.0,3.922304391860962,80040675.0,134705,134705,0.0,1/1,1.0,出版,,,,,,,,
zt,90,601949,中国出版,9.948541641235352,6.41,794651248,12204435226.14,12204435187.68,6.805038928985596,41832301.0,135605,135605,0.0,2/2,2.0,出版,,,,,,,,
zt,91,001330,博纳影业,10.051993370056152,6.35,1353107680,7384080494.7,8728195599.199999,19.115877151489258,63619189.0,140324,140324,0.0,6/3,1.0,影视院线,,,,,,,,
zt,92,001389,广合科技,9.998689651489258,167.88,1421436896,25580143200.719997,79360883631.36,5.720675945281982,52964629.0,141339,141339,0.0,1/1,1.0,元件,,,,,,,,
zt,93,600371,万向德农,10.0,15.07,1222131040,4409150460.0,4409150460.0,28.5697078704834,41870216.0,143754,143754,0.0,15/9,1.0,种植业,,,,,,,,
zbgc,1,688583,思看科技,12.079700469970703,90.0,839544176,3881233710.0,11138400000.0,20.678625106811523,,093002,,1.0,0/0,,通用设备,96.36,0.0,10.460772514343262,,,,,
zbgc,2,002224,三 力 士,3.926701545715332,3.97,263609655,3201330064.9300003,3581401790.4,8.047070503234863,,093424,,3.0,0/0,,橡胶,4.2,0.0,7.853403091430664,,,,,
zbgc,3,601118,海南橡胶,2.4182076454162598,7.2,1871865088,30811880138.4,30811880102.4,5.897024631500244,,093518,,1.0,0/0,,种植业,7.73,0.0,9.246088981628418,,,,,
zbgc,4,603773,沃格光电,6.909652233123779,90.05,2208473568,20232310901.649998,20232310901.649998,10.909893989562988,,093900,,1.0,0/0,,光学光电,92.65,0.0,7.51513671875,,,,,
zbgc,5,000813,德展健康,9.329446792602539,3.75,818068064,7862430150.0,7864145760.0,10.606264114379883,,094430,,4.0,0/0,,化学制药,3.77,0.0,11.953352928161621,,,,,
zbgc,6,603030,全筑股份,5.660377502441406,2.24,206159665,2949931084.8,2949931084.8,6.973617076873779,,094619,,1.0,0/0,,装修装饰,2.33,0.0,9.905660629272461,,,,,
zbgc,7,001210,金房能源,0.5330490469932556,28.29,459404192,3774448716.39,6210722834.34,11.691571235656738,,094709,,1.0,0/0,,电力,30.95,0.0,11.904762268066406,,,,,
zbgc,8,002713,东易日盛,7.080610275268555,9.83,374609728,5152060859.97,9352312958.72,7.240097522735596,,095127,,5.0,0/0,,装修装饰,10.1,0.0,11.002178192138672,,,,,
zbgc,9,000523,红棉股份,6.824925422668457,3.6,496020016,6461344994.400001,6607686470.400001,7.7148823738098145,,095754,,1.0,0/0,,综合Ⅱ,3.71,0.0,10.385756492614746,,,,,
zbgc,10,605288,凯迪股份,7.34644079208374,70.43,326608944,6921753135.110001,6949505654.030001,4.71492862701416,,101101,,2.0,0/0,,自动化设,72.17,0.0,8.67245864868164,,,,,
zbgc,11,301529,福赛科技,17.47663688659668,125.7,761860592,7990330921.8,14885869648.800001,9.71263313293457,,103057,,2.0,0/0,,汽车零部,128.4,0.0,14.850467681884766,,,,,
zbgc,12,002516,旷达科技,8.687615394592285,5.88,454881440,8587732250.16,8648531485.44,5.3493242263793945,,112100,,7.0,0/0,,汽车零部,5.95,0.0,9.61182975769043,,,,,
zbgc,13,002885,京泉华,8.294266700744629,30.03,1047606080,7147245135.030001,8135636789.280001,14.971383094787598,,130642,,1.0,0/0,,其他电子,30.5,0.0,9.917057037353516,,,,,
zbgc,14,603536,惠发食品,5.876494407653809,10.63,257801664,2556857923.8,2556857923.8,10.10107421875,,131343,,2.0,0/0,,食品加工,11.04,0.0,7.968127727508545,,,,,
zbgc,15,301595,太力科技,16.7342529296875,43.18,214792067,1763147350.0,4675530400.0,12.446906089782715,,132909,,3.0,0/0,,非金属材,44.39,0.0,20.248716354370117,,,,,
zbgc,16,605580,恒盛能源,8.633733749389648,24.41,908780912,6834800000.0,6834800000.0,13.75733470916748,,132932,,4.0,3/2,,电力,24.72,0.0,13.796173095703125,,,,,
zbgc,17,603002,宏昌电子,8.007941246032715,16.32,1592122816,18508161266.88,18508161315.84,8.745150566101074,,133034,,1.0,0/0,,电子化学,16.62,0.0,9.927200317382812,,,,,
zbgc,18,603011,合锻智能,8.801652908325195,26.33,1736962832,13017932126.21,13017931994.56,13.657654762268066,,133451,,2.0,0/0,,专用设备,26.62,0.0,10.082645416259766,,,,,
zbgc,19,300684,中石科技,17.39032554626465,104.36,4516204800,21391626911.72,31256781781.76,22.38352394104004,,133536,,1.0,0/0,,电子化学,106.68,0.0,19.325084686279297,,,,,
strong,1,300684,中石科技,17.39032554626465,104.36,4516204800,21391626911.72,31256781781.76,22.38352394104004,,,,,0/0,,电子化学,106.68,0.0,,是,1.727170467376709,60日新高,,
strong,2,301046,能辉科技,14.598539352416992,31.4,503243136,4088123942.0,5293648442.0,12.704617500305176,,,,,0/0,,专业工程,32.88,0.0,,是,2.11415696144104,60日新高,,
strong,3,688435,英方软件,14.272700309753418,37.63,433509728,2109091884.5000002,3142105000.0,20.596773147583008,,,,,0/0,,软件开发,39.52,0.0,,是,3.8140056133270264,60日新高,,
strong,4,688203,海正生材,12.374821662902832,15.71,199026318,3184072448.28,3184072448.28,6.278278350830078,,,,,0/0,,塑料,16.78,0.0,,是,1.7933157682418823,60日新高,,
strong,5,688656,浩欧博,11.906584739685059,116.92,178544862,7426597167.32,7426597167.32,2.4692397117614746,,,,,0/0,,医疗器械,125.38,0.0,,是,1.5357011556625366,60日新高,,
strong,6,300901,中胤时尚,11.01871109008789,21.36,288036080,5126400000.0,5126400000.0,5.693963527679443,,,,,0/0,,服装家纺,23.09,0.0,,是,1.2328684329986572,60日新高,,
strong,7,000816,智慧农业,10.169490814208984,3.25,364425744,4678404484.0,4702793264.0,7.886569976806641,,,,,1/1,,汽车零部,3.25,0.0,,是,2.180811882019043,60日新高,,
strong,8,600103,青山纸业,10.14084529876709,3.91,1875462400,8650206573.77,8761632600.32,22.27280044555664,,,,,10/5,,造纸,3.91,0.0,,否,0.9099748730659485,近期多次涨停,,
strong,9,600108,亚盛集团,10.091742515563965,4.8,101633170,9345192580.8,9345192576.0,1.0875449180603027,,,,,8/4,,种植业,4.8,0.0,,是,0.0896313339471817,60日新高且近期多次涨停,,
strong,10,001330,博纳影业,10.051993370056152,6.35,1353107680,7384080494.7,8728195599.199999,19.115877151489258,,,,,6/3,,影视院线,6.35,0.0,,否,1.0211067199707031,近期多次涨停,,
strong,11,600354,敦煌种业,10.046189308166504,9.53,569165440,5029953822.4,5029953822.4,11.50738525390625,,,,,7/4,,种植业,9.53,0.0,,是,0.4075576961040497,60日新高且近期多次涨停,,
strong,12,002011,盾安环境,10.046082496643066,11.94,976147552,12674495093.88,12829259487.359999,7.8355841636657715,,,,,1/1,,家电零部,11.94,0.0,,是,5.492868900299072,60日新高,,
strong,13,600865,百大集团,10.044053077697754,12.49,220018385,4699241546.84,4699241596.8,4.684093952178955,,,,,3/3,,一般零售,12.49,0.0,,是,0.6609388589859009,60日新高且近期多次涨停,,
strong,14,603628,清源股份,10.040567398071289,10.85,193102668,2953084352.0499997,2958134452.0,6.682899475097656,,,,,1/1,,光伏设备,10.85,0.0,,是,2.8384878635406494,60日新高,,
strong,15,601086,国芳集团,10.039525032043457,13.92,808732960,9270720000.0,9270720000.0,8.878472328186035,,,,,7/6,,一般零售,13.92,0.0,,是,1.180916666984558,60日新高且近期多次涨停,,
strong,16,605577,龙版传媒,10.03215503692627,17.11,250953708,7604444453.95,7604444505.28,3.338653564453125,,,,,6/6,,出版,17.11,0.0,,是,0.5041799545288086,60日新高且近期多次涨停,,
strong,17,001366,播恩集团,10.027854919433594,15.8,88316740,2538744000.0,2538744000.0,3.4794199466705322,,,,,4/3,,饲料,15.8,0.0,,是,0.4980718493461609,60日新高且近期多次涨停,,
strong,18,601595,上海电影,10.026666641235352,20.63,407571744,9246366000.0,9246366000.0,4.567811489105225,,,,,1/1,,影视院线,20.63,0.0,,是,0.8418444991111755,60日新高,,
strong,19,000428,华天酒店,10.021322250366211,5.16,517332416,5257658160.0,5257658160.0,10.144680976867676,,,,,2/2,,酒店餐饮,5.16,0.0,,是,1.4405269622802734,60日新高且近期多次涨停,,
strong,20,002708,光洋股份,10.019646644592285,16.8,932054976,8561789896.8,9443245862.4,11.164031028747559,,,,,4/3,,汽车零部,16.8,0.0,,是,0.9454813599586487,60日新高且近期多次涨停,,
strong,21,002988,豪美新材,10.019120216369629,28.77,431417376,7186875349.92,7186875349.92,6.211535930633545,,,,,1/1,,工业金属,28.77,0.0,,是,2.074765682220459,60日新高,,
strong,22,002403,爱仕达,10.017730712890625,12.41,473560160,3687773644.14,4227324728.16,13.469894409179688,,,,,3/3,,小家电,12.41,0.0,,是,6.938536643981934,60日新高且近期多次涨停,,
strong,23,002980,华盛昌,10.003725051879883,118.1,1284638528,11961973323.9,22251365554.399998,11.063730239868164,,,,,3/2,,电网设备,118.1,0.0,,否,1.0339076519012451,近期多次涨停,,
strong,24,600127,金健米业,10.0,13.53,1833838416,8683326939.539999,8683326912.48,21.495094299316406,,,,,16/8,,农产品加,13.53,0.0,,否,0.552293062210083,近期多次涨停,,
strong,25,600371,万向德农,10.0,15.07,1222131040,4409150460.0,4409150460.0,28.5697078704834,,,,,15/9,,种植业,15.07,0.0,,是,1.315346121788025,60日新高且近期多次涨停,,
strong,26,002881,美格智能,9.99284553527832,46.12,140164214,8450985447.2,13941582331.519999,1.6585546731948853,,,,,1/1,,通信设备,46.12,0.0,,是,0.2416863590478897,60日新高,,
strong,27,002852,道道全,9.988248825073242,9.36,141894798,2675263462.56,3219543325.4399996,5.43849515914917,,,,,1/1,,农产品加,9.36,0.0,,是,0.8907671570777893,60日新高,,
strong,28,002909,集泰股份,9.986129760742188,7.93,812185792,3016789147.19,3092700000.0,27.512056350708008,,,,,6/5,,化学制品,7.93,0.0,,否,1.7805241346359253,近期多次涨停,,
strong,29,600540,新赛股份,9.983633041381836,6.72,1194789392,3906853171.2,3906853171.2,31.838756561279297,,,,,8/5,,种植业,6.72,0.0,,否,1.9022356271743774,近期多次涨停,,
strong,30,300559,佳发教育,9.9827880859375,12.78,284895920,3976328725.74,5105796076.8,7.38663387298584,,,,,0/0,,软件开发,13.94,0.0,,是,3.1638195514678955,60日新高,,
strong,31,002702,海欣食品,9.98217487335205,6.17,58517144,2830448937.5,3429039200.0,2.067415714263916,,,,,2/2,,食品加工,6.17,0.0,,是,0.3713322877883911,60日新高且近期多次涨停,,
strong,32,603696,安记食品,9.980172157287598,16.64,255149129,3913728000.0,3913728000.0,6.558530807495117,,,,,2/2,,调味发酵,16.64,0.0,,否,0.795167863368988,近期多次涨停,,
strong,33,000978,桂林旅游,9.969788551330566,7.28,422379248,3407924978.6400003,3407986400.0,12.660618782043457,,,,,1/1,,旅游及景,7.28,0.0,,是,2.560041904449463,60日新高,,
strong,34,000798,中水渔业,9.960552215576172,11.15,266169753,4079073763.8,4079324728.0,6.683701992034912,,,,,2/2,,渔业,11.15,0.0,,是,0.7485083937644958,60日新高且近期多次涨停,,
strong,35,000735,罗 牛 山,9.95106029510498,6.74,345449520,7757049264.58,7761201556.16,4.458078384399414,,,,,2/2,,养殖业,6.74,0.0,,是,0.8779906630516052,60日新高且近期多次涨停,,
strong,36,603999,读者传媒,9.950248718261719,6.63,144016950,3818880000.0,3818880000.0,3.922304391860962,,,,,1/1,,出版,6.63,0.0,,是,2.2336947917938232,60日新高,,
strong,37,601949,中国出版,9.948541641235352,6.41,794651248,12204435226.14,12204435187.68,6.805038928985596,,,,,2/2,,出版,6.41,0.0,,是,4.945323467254639,60日新高且近期多次涨停,,
strong,38,002564,天沃科技,9.93914794921875,5.42,181942410,4655262265.34,4655262281.6,4.001143455505371,,,,,2/2,,专用设备,5.42,0.0,,是,3.3969790935516357,60日新高且近期多次涨停,,
