pool,序号,代码,名称,涨跌幅,最新价,成交额,流通市值,总市值,换手率,封板资金,首次封板时间,最后封板时间,炸板次数,涨停统计,连板数,所属行业,涨停价,涨速,振幅,是否新高,量比,入选理由,昨日封板时间,昨日连板数
zt,1,001234,泰慕士,10.017093658447266,32.18,89602957,2945805470.0,3494413328.0,3.041713237762451,342947730.0,092500,092500,0.0,3/3,3.0,服装家纺,,,,,,,,
zt,2,002238,天威视讯,10.05747127532959,7.66,87635096,6147603165.6,6147603226.88,1.4255164861679077,118000354.0,092500,092500,0.0,2/2,2.0,电视广播,,,,,,,,
zt,3,600825,新华传媒,9.968847274780273,7.06,32333388,7376908221.0,7376908263.36,0.43830540776252747,1920589748.0,092500,092500,0.0,3/3,3.0,出版,,,,,,,,
zt,4,603636,南威软件,9.987516403198242,8.81,642502976,5112976207.63,5112976251.68,12.61820125579834,55876050.0,092501,095837,3.0,3/3,3.0,IT服务Ⅱ,,,,,,,,
zt,5,600743,华远控股,10.15625,2.82,276179440,6616004464.679999,6616004481.599999,4.207263469696045,131299952.0,093010,093010,0.0,3/3,3.0,房地产服,,,,,,,,
zt,6,601811,新华文轩,9.98810863494873,18.5,306609584,14650222150.0,22826058648.0,2.1003165245056152,144132760.0,093016,093016,0.0,4/4,4.0,出版,,,,,,,,
zt,7,000560,我爱我家,9.97150993347168,3.86,1210342784,9042776139.34,9092233273.279999,13.453197479248047,73204297.0,093021,103139,4.0,3/3,3.0,房地产服,,,,,,,,
zt,8,000910,大亚圣象,10.014513969421387,7.58,224213587,4148042247.5,4149273080.32,5.511805057525635,70774096.0,093039,093039,0.0,4/4,4.0,家居用品,,,,,,,,
zt,9,600843,上工申贝,9.971098899841309,7.61,193088616,3570784975.3,5427196912.8,5.434652328491211,33749695.0,093047,132156,1.0,1/1,1.0,专用设备,,,,,,,,
zt,10,002614,奥佳华,10.029069900512695,7.57,991041808,3340454104.27,4721705744.0,29.799468994140625,76508286.0,093109,102051,7.0,3/3,3.0,其他家电,,,,,,,,
zt,11,000850,华茂股份,9.929078102111816,4.65,119337289,4386690862.35,4388042287.200001,2.7685985565185547,37428854.0,093136,093136,0.0,1/1,1.0,纺织制造,,,,,,,,
zt,12,600293,三峡新材,10.119048118591309,3.7,232240321,4292536670.2000003,4292536648.0,5.515213489532471,57730829.0,093216,093216,0.0,1/1,1.0,玻璃玻纤,,,,,,,,
